,val_loss,val_dense_3_loss,val_dense_4_loss,val_dense_5_loss,val_dense_3_accuracy,val_dense_4_accuracy,val_dense_5_accuracy,loss,dense_3_loss,dense_4_loss,dense_5_loss,dense_3_accuracy,dense_4_accuracy,dense_5_accuracy
0,8.77204704284668,5.141583442687988,2.5678560733795166,1.3471440076828003,0.023237179964780807,0.20738181471824646,0.6248998641967773,5.0846204960312456,3.4173314571380615,0.9731997847557068,0.6940891742706299,0.19851607084274292,0.669661819934845,0.7657743692398071
1,10.398618698120117,6.042243957519531,2.8158435821533203,1.5103598833084106,0.02335081622004509,0.2073330581188202,0.6248235106468201,2.3052446374919606,1.450239658355713,0.5061877369880676,0.35033342242240906,0.5916509628295898,0.8360886573791504,0.8844265937805176
2,10.959583282470703,6.314742088317871,3.101637840270996,1.6495946645736694,0.017399637028574944,0.2075348049402237,0.6242687106132507,1.6345188813988851,0.98040771484375,0.38428521156311035,0.27081185579299927,0.7196288108825684,0.8774459958076477,0.9125207662582397
3,10.7907075881958,6.675743579864502,3.044595241546631,1.521909475326538,0.0030260237399488688,0.20743393898010254,0.6257817149162292,1.354419656774674,0.7937678098678589,0.3295224606990814,0.23204365372657776,0.7717118859291077,0.896393358707428,0.9269307255744934
4,10.500794410705566,5.905515670776367,3.120392322540283,1.5234932899475098,0.004185999743640423,0.2075348049402237,0.6235626339912415,1.1813097836766546,0.6832194328308105,0.29357388615608215,0.20480068027973175,0.8006980419158936,0.9091689586639404,0.9349085688591003
5,10.180455207824707,5.952582359313965,2.773993492126465,1.461716890335083,0.015533588826656342,0.22039540112018585,0.6244704723358154,1.0701146080711872,0.6079890131950378,0.2719498872756958,0.18990559875965118,0.8223822712898254,0.9171357154846191,0.9400720000267029
6,2.810070037841797,1.6123905181884766,0.8154441118240356,0.4650404155254364,0.5668751001358032,0.6890256404876709,0.8301896452903748,0.9875895679928259,0.5563231706619263,0.25300300121307373,0.1787070333957672,0.8373240828514099,0.9222936034202576,0.9436620473861694
7,0.6605404615402222,0.5268388390541077,0.1321607083082199,0.11667634546756744,0.8456223607063293,0.9614686369895935,0.9643433690071106,0.9208572712842777,0.5188750624656677,0.23564790189266205,0.16729745268821716,0.8472576141357422,0.9279446005821228,0.9473795294761658
8,0.746762752532959,0.49059587717056274,0.16012164950370789,0.1524081975221634,0.8574238419532776,0.9544583559036255,0.9510288238525391,0.8620982479983089,0.48080581426620483,0.22337016463279724,0.1580078899860382,0.8580996990203857,0.9318171739578247,0.9505484700202942
9,1.8162827491760254,0.8656617403030396,0.39618033170700073,0.426857590675354,0.7604397535324097,0.871091365814209,0.8430502414703369,0.8105271994149585,0.44681575894355774,0.2132899910211563,0.15046411752700806,0.8676010966300964,0.9350249171257019,0.9529529213905334
10,0.6822675466537476,0.3799035847187042,0.18816880881786346,0.12073017656803131,0.8876841068267822,0.9438168406486511,0.9622755646705627,0.7736271892135493,0.4272456169128418,0.20352086424827576,0.1436014026403427,0.873673141002655,0.9385650753974915,0.9552520513534546
11,1.6832243204116821,0.9237399697303772,0.44794967770576477,0.4924544394016266,0.7484365701675415,0.855961263179779,0.8215150237083435,0.7422053553470284,0.40567728877067566,0.19775912165641785,0.13858316838741302,0.8796952962875366,0.9407867193222046,0.956670343875885
12,0.8752678036689758,0.5491924285888672,0.16676340997219086,0.17828603088855743,0.849959671497345,0.9501714706420898,0.9414464235305786,0.7197672787716514,0.3921806514263153,0.19316375255584717,0.1353045552968979,0.8835789561271667,0.9411302208900452,0.95783931016922
13,0.712054967880249,0.4034583866596222,0.14566493034362793,0.1254250854253769,0.8817328810691833,0.9573835134506226,0.9604599475860596,0.695972377283091,0.3789030909538269,0.1873658299446106,0.13021408021450043,0.888415515422821,0.9436177015304565,0.959335207939148
14,0.9811441898345947,0.49430525302886963,0.23452025651931763,0.22434601187705994,0.8605002760887146,0.9273250102996826,0.9224833846092224,0.6758266901032086,0.3666737973690033,0.1818179339170456,0.12780189514160156,0.8910636901855469,0.9450914263725281,0.9602105021476746
15,2.8118221759796143,0.9839857220649719,0.9627118110656738,0.7026959657669067,0.7332055568695068,0.7146459817886353,0.7580693960189819,0.6525972155322659,0.35291528701782227,0.1751270443201065,0.12446995079517365,0.8945817351341248,0.9479002952575684,0.961135745048523
16,1.1702656745910645,0.6501246690750122,0.387749046087265,0.2657315731048584,0.8184890151023865,0.8705366253852844,0.9053863286972046,0.6319804275524583,0.33958178758621216,0.17110688984394073,0.12076561897993088,0.8986260294914246,0.9489030241966248,0.9622160792350769
17,0.577113151550293,0.3400547206401825,0.12956897914409637,0.08950003981590271,0.9029150605201721,0.9611155986785889,0.9719588756561279,0.6173786153014017,0.3319704234600067,0.16823063790798187,0.11709141731262207,0.9001606702804565,0.9488476514816284,0.9636121988296509
18,0.7452945113182068,0.43769243359565735,0.255298912525177,0.20432747900485992,0.874016523361206,0.9188016653060913,0.9337300658226013,0.6045790623944882,0.32106518745422363,0.1674235463142395,0.11577349901199341,0.9030304551124573,0.9493185877799988,0.9643601179122925
19,0.8260349035263062,0.5234321355819702,0.20385071635246277,0.21319973468780518,0.8526830673217773,0.9362013339996338,0.9227355122566223,0.5993742408514683,0.3185497522354126,0.1646268516778946,0.11618881672620773,0.9044265747070312,0.9507811665534973,0.9640775918960571
