,val_loss,val_dense_3_loss,val_dense_4_loss,val_dense_5_loss,val_dense_3_accuracy,val_dense_4_accuracy,val_dense_5_accuracy,loss,dense_3_loss,dense_4_loss,dense_5_loss,dense_3_accuracy,dense_4_accuracy,dense_5_accuracy
0,2.783513069152832,1.9578051567077637,0.44707679748535156,0.28116855025291443,0.4246794879436493,0.8538160920143127,0.9075520634651184,5.659783949357982,3.8307414054870605,1.0487667322158813,0.7774755954742432,0.1214570626616478,0.6417396068572998,0.7423046827316284
1,1.2070311307907104,0.6855617165565491,0.1968023031949997,0.16290022432804108,0.8017449975013733,0.9403368830680847,0.9496167302131653,2.3626180513862756,1.5505419969558716,0.475241482257843,0.33679676055908203,0.5576121807098389,0.8498781323432922,0.8930803537368774
2,0.9966001510620117,0.5428653359413147,0.17848992347717285,0.11042674630880356,0.8515735268592834,0.9472463130950928,0.9659067988395691,1.467679993571337,0.8939500451087952,0.33633482456207275,0.23745465278625488,0.7463933229446411,0.8982880711555481,0.9248476624488831
3,0.7588930726051331,0.36431023478507996,0.13047470152378082,0.09987737238407135,0.8944926261901855,0.9633346796035767,0.9718579649925232,1.1638148137428943,0.6862601637840271,0.2822296917438507,0.1953250616788864,0.8061481714248657,0.917376697063446,0.9400230050086975
4,0.6046470403671265,0.3202067017555237,0.10573934018611908,0.10483604669570923,0.9092192649841309,0.9729170799255371,0.9681258797645569,1.013907669989356,0.5851451754570007,0.25355878472328186,0.17544634640216827,0.8349473476409912,0.9253961443901062,0.9468587040901184
5,0.5146077871322632,0.2981027364730835,0.10843072831630707,0.07878301292657852,0.9165825843811035,0.9706475734710693,0.977859616279602,0.9145382659085239,0.5205256342887878,0.2324865162372589,0.16081832349300385,0.8533352017402649,0.9322215914726257,0.9507534503936768
6,0.33930981159210205,0.2925221025943756,0.09460605680942535,0.0747634544968605,0.9194573163986206,0.9756405353546143,0.9784647822380066,0.8472417803999459,0.4776085615158081,0.22034665942192078,0.14983011782169342,0.8650304675102234,0.9352354407310486,0.9540609121322632
7,0.29677215218544006,0.2622341513633728,0.08588825166225433,0.07188858836889267,0.9258624315261841,0.9802803993225098,0.9801795482635498,0.7877008229768178,0.4404636323451996,0.20573316514492035,0.14168629050254822,0.8761329650878906,0.939850389957428,0.956670343875885
8,0.29949212074279785,0.24210761487483978,0.08159467577934265,0.06188683584332466,0.9315109848976135,0.9787673950195312,0.9822977781295776,0.7484034851264425,0.4161279797554016,0.19870111346244812,0.13505740463733673,0.8826371431350708,0.9424930810928345,0.9591246247291565
9,0.41723623871803284,0.25450506806373596,0.07737527787685394,0.06579022109508514,0.9304014444351196,0.9808351993560791,0.981944739818573,0.7037539629394658,0.3894411623477936,0.18782687187194824,0.12717829644680023,0.8892742395401001,0.9459999799728394,0.9614737033843994
10,0.2791750729084015,0.23605425655841827,0.07583098858594894,0.06296993792057037,0.9360500574111938,0.9807342886924744,0.9814908504486084,0.6634597768255218,0.36312878131866455,0.177232563495636,0.12348384410142899,0.8965374231338501,0.9488476514816284,0.9629584550857544
11,0.29067671298980713,0.2256137579679489,0.08180868625640869,0.06015413999557495,0.9357978701591492,0.9795743227005005,0.9836090207099915,0.6442497153044408,0.35381391644477844,0.17249320447444916,0.11793028563261032,0.899551272392273,0.9501717686653137,0.9646925330162048
12,0.22275923192501068,0.21156300604343414,0.07549604028463364,0.05675967037677765,0.9422533512115479,0.9817934036254883,0.9853237867355347,0.6166973634545493,0.3357059955596924,0.16621597111225128,0.11543119698762894,0.904288113117218,0.9516288042068481,0.9649584293365479
13,0.3119085133075714,0.22276310622692108,0.06948549300432205,0.05876382812857628,0.9396812319755554,0.9846681356430054,0.9836594462394714,0.5887985855086688,0.31998369097709656,0.15986761450767517,0.10965441167354584,0.908653736114502,0.954188346862793,0.9669972062110901
14,0.3394891619682312,0.2152220904827118,0.07137805223464966,0.05944283306598663,0.9416986107826233,0.9821464419364929,0.9836594462394714,0.5713571458311952,0.3091151714324951,0.1549663096666336,0.1071939468383789,0.9111579060554504,0.9548587203025818,0.9674182534217834
15,0.3154522180557251,0.2082797735929489,0.06887499243021011,0.057187121361494064,0.9431611895561218,0.9834577441215515,0.9841133952140808,0.5519290089026052,0.2955940067768097,0.15183326601982117,0.10505349934101105,0.9152963757514954,0.9560221433639526,0.9685484766960144
16,0.29235193133354187,0.20457878708839417,0.06473078578710556,0.05405273661017418,0.9435142278671265,0.9843655228614807,0.9852229356765747,0.5298756818348681,0.28373390436172485,0.14556221663951874,0.10095715522766113,0.9177063703536987,0.9580388069152832,0.969385027885437
17,0.32241883873939514,0.20838840305805206,0.06700175255537033,0.05727321654558182,0.9428585767745972,0.9827516674995422,0.9836594462394714,0.5227231907408654,0.2774791121482849,0.14501453936100006,0.10036905109882355,0.9198171496391296,0.9583545923233032,0.969750702381134
18,0.2238924205303192,0.20763802528381348,0.06656696647405624,0.05894184112548828,0.945077657699585,0.9828525185585022,0.9845672845840454,0.4978160313374448,0.2629539668560028,0.13984985649585724,0.09462461620569229,0.9230858683586121,0.9586924910545349,0.9713407158851624
19,0.40819185972213745,0.19932179152965546,0.06458120793104172,0.05832332372665405,0.945935070514679,0.9845672845840454,0.9842646718025208,0.49495371103683006,0.2624353766441345,0.13881756365299225,0.09394719451665878,0.9232299327850342,0.9596786499023438,0.971916913986206
