,val_loss,val_dense_3_loss,val_dense_4_loss,val_dense_5_loss,val_dense_3_accuracy,val_dense_4_accuracy,val_dense_5_accuracy,loss,dense_3_loss,dense_4_loss,dense_5_loss,dense_3_accuracy,dense_4_accuracy,dense_5_accuracy,lr
10,1.2515904903411865,0.6782187223434448,0.4298168122768402,0.18693268299102783,0.8262557983398438,0.8896005749702454,0.9478515386581421,0.8544494520805549,0.4849938750267029,0.21817967295646667,0.15322203934192657,0.8670138716697693,0.9396011233329773,0.9550747871398926,0.0010000000474974513
11,1.2132174968719482,0.7231003046035767,0.3262224793434143,0.20236602425575256,0.8228263258934021,0.9169356226921082,0.9477002024650574,0.831445615752582,0.47243934869766235,0.20947082340717316,0.15183942019939423,0.8695068955421448,0.941889226436615,0.9553850293159485,0.0010000000474974513
12,1.645937204360962,0.9558326601982117,0.4064624607563019,0.34642043709754944,0.7641718983650208,0.8770930171012878,0.9085131883621216,0.8019008337956056,0.4545930027961731,0.20542626082897186,0.14458896219730377,0.8751135468482971,0.9429473876953125,0.9576786756515503,0.0010000000474974513
13,1.1609405279159546,0.532243549823761,0.3862101137638092,0.21043045818805695,0.8615593910217285,0.9038228988647461,0.9451280832290649,0.7707143376051885,0.4333115816116333,0.19927863776683807,0.14025801420211792,0.8804099559783936,0.9446592926979065,0.959152340888977,0.0010000000474974513
14,1.3029403686523438,0.6986180543899536,0.3195452392101288,0.21838843822479248,0.8249444961547852,0.9174904227256775,0.9445733428001404,0.7423887970097508,0.4141056537628174,0.1913924664258957,0.13738004863262177,0.885479211807251,0.9470360279083252,0.9599501490592957,0.0010000000474974513
15,0.7492367625236511,0.5104517340660095,0.1566644161939621,0.16734425723552704,0.8703852891921997,0.9572826027870178,0.9583417177200317,0.7374365245259039,0.4128388464450836,0.1886964738368988,0.13850349187850952,0.8853352069854736,0.9469307661056519,0.9597673416137695,0.0010000000474974513
16,0.8143439888954163,0.4231850504875183,0.264762818813324,0.13185428082942963,0.8881379961967468,0.9289388656616211,0.9624773263931274,0.6945101377812118,0.3851567804813385,0.18081338703632355,0.1284683495759964,0.8928088545799255,0.9501495957374573,0.9621661901473999,0.0010000000474974513
17,0.6684764623641968,0.45720216631889343,0.21199214458465576,0.13834430277347565,0.882892906665802,0.9418498873710632,0.9628807902336121,0.6783988386640258,0.37941351532936096,0.17677795886993408,0.12348058074712753,0.894365668296814,0.9505207538604736,0.963656485080719,0.0010000000474974513
18,0.6094548106193542,0.4520297348499298,0.19984668493270874,0.135066956281662,0.8803207874298096,0.9442707300186157,0.9632842540740967,0.6605122185228934,0.3681606948375702,0.16916371881961823,0.12317751348018646,0.8976897597312927,0.952337920665741,0.9637285470962524,0.0010000000474974513
19,0.7533794641494751,0.41986098885536194,0.14671196043491364,0.11655012518167496,0.8902057409286499,0.9618721008300781,0.9681763052940369,0.6458717872693598,0.3594783544540405,0.16820354759693146,0.11869890987873077,0.9003323912620544,0.9531967043876648,0.9655013680458069,0.0010000000474974513
