,val_loss,val_dense_3_loss,val_dense_4_loss,val_dense_5_loss,val_dense_3_accuracy,val_dense_4_accuracy,val_dense_5_accuracy,loss,dense_3_loss,dense_4_loss,dense_5_loss,dense_3_accuracy,dense_4_accuracy,dense_5_accuracy
0,3.0353682041168213,2.2800843715667725,0.45235809683799744,0.3672870099544525,0.3703926205635071,0.8487580418586731,0.8753505349159241,5.4801119147211566,3.687340497970581,1.016015887260437,0.7767531871795654,0.14453677833080292,0.6553868651390076,0.7412247657775879
1,1.70124089717865,0.8829315304756165,0.26113393902778625,0.18612515926361084,0.7414767146110535,0.9158260822296143,0.9383195638656616,2.328386931569953,1.5139782428741455,0.4752773344516754,0.3404495418071747,0.5648476481437683,0.8474903106689453,0.8882825374603271
2,1.4436914920806885,0.6174561977386475,0.40321439504623413,0.19490870833396912,0.819951593875885,0.857020378112793,0.9372604489326477,1.485943571397142,0.8993613123893738,0.3434717655181885,0.24338705837726593,0.738542914390564,0.8925540447235107,0.9215291142463684
3,1.0750161409378052,0.5177806615829468,0.24971722066402435,0.1479775458574295,0.8477910161018372,0.9203651547431946,0.9498688578605652,1.1725829523990028,0.6877623200416565,0.2855498790740967,0.20043876767158508,0.8001440167427063,0.9124321341514587,0.937108039855957
4,0.7215864658355713,0.42857125401496887,0.1230040118098259,0.13504843413829803,0.8746217489242554,0.9642929434776306,0.9568791389465332,1.0126422839045854,0.5797765254974365,0.2526759207248688,0.1803036481142044,0.83002769947052,0.9233185648918152,0.9429473876953125
5,0.7644292116165161,0.433117151260376,0.21112003922462463,0.12417107075452805,0.8756808638572693,0.9296449422836304,0.9594512581825256,0.9076292509781687,0.5124498605728149,0.2350921630859375,0.1604660004377365,0.8502326607704163,0.929174542427063,0.9496675729751587
6,0.47888100147247314,0.36180374026298523,0.11626655608415604,0.09115998446941376,0.8965604305267334,0.9677728414535522,0.9720597267150879,0.8464812327725736,0.47591230273246765,0.21825772523880005,0.15348288416862488,0.8618780970573425,0.9346204996109009,0.9519445896148682
7,0.685383677482605,0.4536632001399994,0.19417880475521088,0.11705797165632248,0.8708896636962891,0.9371595978736877,0.9623259902000427,0.7875787523090014,0.4380218982696533,0.20562198758125305,0.1444207727909088,0.8716509938240051,0.9387590289115906,0.9549086093902588
8,0.4575138986110687,0.32126954197883606,0.10285262763500214,0.08452945202589035,0.9061428308486938,0.9725640416145325,0.9737744331359863,0.7482671382724413,0.41444894671440125,0.19713519513607025,0.13721971213817596,0.8784099817276001,0.9408254623413086,0.9572077393531799
9,0.5217402577400208,0.3033082187175751,0.09973449259996414,0.08686117827892303,0.9105809926986694,0.9711518883705139,0.9734213948249817,0.703212727833983,0.3849896192550659,0.18677300214767456,0.13107368350028992,0.8859999775886536,0.945224404335022,0.9593517780303955
10,0.3826749920845032,0.306210458278656,0.16251197457313538,0.07664021104574203,0.9128504991531372,0.9541053175926208,0.9769517779350281,0.677006408878971,0.37176427245140076,0.18010418117046356,0.12543486058712006,0.8906481862068176,0.9461163282394409,0.9610636830329895
11,0.7916637063026428,0.33245840668678284,0.37455058097839355,0.12159034609794617,0.9030159115791321,0.87492436170578,0.9612164497375488,0.6495185609378973,0.3544124662876129,0.17354869842529297,0.1212230697274208,0.8958836793899536,0.9479667544364929,0.9622492790222168
12,0.36960291862487793,0.29460659623146057,0.10137450695037842,0.07672685384750366,0.9166834950447083,0.9721605777740479,0.9763970375061035,0.6576303242342624,0.354448139667511,0.1816587597131729,0.12288518995046616,0.8961108326911926,0.9461107850074768,0.9618282318115234
13,0.3817702531814575,0.25727757811546326,0.09207107126712799,0.0710655078291893,0.925963282585144,0.9759935736656189,0.9801795482635498,0.605840589745223,0.32626551389694214,0.1657506227493286,0.11454472690820694,0.9037672877311707,0.9510470628738403,0.9643046855926514
14,0.5255546569824219,0.28032851219177246,0.09603767842054367,0.08198192715644836,0.9208694696426392,0.9736231565475464,0.9757918119430542,0.5902467326008382,0.3180537521839142,0.16051742434501648,0.11120153963565826,0.9050083160400391,0.9525152444839478,0.965645432472229
15,0.501365602016449,0.30688315629959106,0.11369504779577255,0.08474690467119217,0.9117913842201233,0.967066764831543,0.9737744331359863,0.5726931867929707,0.3061889708042145,0.15679726004600525,0.10974068194627762,0.9087479114532471,0.953961193561554,0.9658836722373962
16,1.14542555809021,0.34399840235710144,0.6425451636314392,0.11299983412027359,0.9043272137641907,0.811983048915863,0.9653015732765198,0.5546689973749283,0.29519230127334595,0.15316827595233917,0.10651025176048279,0.9119224548339844,0.9550415277481079,0.9667146801948547
17,0.38998812437057495,0.25780272483825684,0.1557573676109314,0.07914112508296967,0.9266693592071533,0.9518358111381531,0.9775065779685974,0.541687952519784,0.2882494330406189,0.15039104223251343,0.10369741171598434,0.9138670563697815,0.95486980676651,0.9675789475440979
18,0.3896026611328125,0.2722702622413635,0.12381283193826675,0.09629765897989273,0.9227355122566223,0.9641416072845459,0.9716562628746033,0.52792501416563,0.2793489098548889,0.14663781225681305,0.1018802672624588,0.9165429472923279,0.956354558467865,0.9686537384986877
19,1.3828403949737549,0.4660050868988037,0.5396314263343811,0.12764598429203033,0.8741678595542908,0.8588864207267761,0.9613677859306335,0.5167398507152567,0.2723062038421631,0.14489881694316864,0.09989931434392929,0.9178615212440491,0.9570304751396179,0.9693296551704407
20,0.5140886306762695,0.25630030035972595,0.11511802673339844,0.07461351156234741,0.931006669998169,0.9706475734710693,0.978111743927002,0.5065348073835187,0.2675029933452606,0.1408231407403946,0.09844287484884262,0.9201274514198303,0.9585651159286499,0.9700997471809387
21,0.4847170114517212,0.26446637511253357,0.22909168899059296,0.12117605656385422,0.9281319379806519,0.922937273979187,0.9636372923851013,0.4929070583829589,0.2603777348995209,0.1384262889623642,0.09521616250276566,0.9221163392066956,0.9590803384780884,0.9706537127494812
22,0.35663726925849915,0.23300792276859283,0.09101005643606186,0.06384037435054779,0.9368065595626831,0.9766995906829834,0.9823986291885376,0.47702082600289764,0.25027045607566833,0.13410602509975433,0.09234006702899933,0.9236121773719788,0.9602493047714233,0.9717950224876404
23,0.36759787797927856,0.2325933873653412,0.08086812496185303,0.06799989193677902,0.9352934956550598,0.9793726205825806,0.9805830121040344,0.4695088902470808,0.2453332543373108,0.1343396157026291,0.09099332243204117,0.9261385202407837,0.9603102207183838,0.9721883535385132
